image_id,wind_speed,storm_id,relative_time,ocean
oac_175,25,oac,451800,1
oac_176,25,oac,453600,1
oac_177,25,oac,460798,1
oac_178,25,oac,462598,1
oac_179,25,oac,464398,1
oac_180,25,oac,466198,1
oac_181,25,oac,469799,1
oac_182,25,oac,471598,1
oac_183,25,oac,473399,1
oac_184,25,oac,475199,1
oac_185,25,oac,476999,1
oac_186,25,oac,480599,1
oac_187,25,oac,485998,1
oac_188,25,oac,487799,1
oac_189,25,oac,491399,1
oac_190,25,oac,493198,1
oac_191,25,oac,494998,1
oac_192,25,oac,496799,1
oac_193,25,oac,498599,1
oac_194,25,oac,502200,1
oac_195,25,oac,504000,1
oac_196,25,oac,505800,1
oac_197,25,oac,507600,1
oac_198,25,oac,509400,1
oac_199,25,oac,513000,1
oac_200,25,oac,514800,1
oac_201,25,oac,516600,1
oac_202,25,oac,518400,1
oac_203,25,oac,520200,1
oac_204,25,oac,523800,1
oac_205,25,oac,534600,1
oac_206,25,oac,536400,1
oac_207,25,oac,538200,1
oac_208,25,oac,540000,1
oac_209,25,oac,547198,1
oac_210,25,oac,548998,1
oac_211,25,oac,550798,1
oac_212,25,oac,552599,1
oac_213,25,oac,556199,1
oac_214,25,oac,557999,1
oac_215,25,oac,559799,1
oac_216,25,oac,561598,1
oac_217,25,oac,563399,1
oac_218,25,oac,566999,1
oac_219,25,oac,568798,1
oac_220,25,oac,570598,1
oac_221,25,oac,572398,1
oac_222,25,oac,574199,1
oac_223,25,oac,577799,1
oac_224,25,oac,579598,1
oac_225,25,oac,581399,1
oac_226,25,oac,583198,1
oac_227,25,oac,584999,1
oac_228,25,oac,588601,1
oac_229,25,oac,590400,1
oac_230,25,oac,592200,1
oac_231,25,oac,594000,1
oac_232,25,oac,595800,1
oaf_000,21,oaf,0,2
oaf_001,21,oaf,1800,2
oaf_002,24,oaf,14400,2
oaf_003,24,oaf,16200,2
oaf_004,25,oaf,19800,2
oaf_005,26,oaf,21600,2
oaf_006,26,oaf,23400,2
oaf_007,26,oaf,25200,2
oaf_008,27,oaf,27000,2
oaf_009,28,oaf,30600,2
oaf_010,28,oaf,32400,2
oaf_011,29,oaf,34200,2
oaf_012,29,oaf,36000,2
oaf_013,29,oaf,37805,2
oaf_014,30,oaf,41401,2
oaf_015,30,oaf,43201,2
oey_000,25,oey,0,1
oey_001,25,oey,1800,1
oey_002,25,oey,3600,1
oey_003,25,oey,5400,1
oey_004,25,oey,7200,1
oey_005,25,oey,10800,1
oey_006,25,oey,12601,1
oey_007,25,oey,14401,1
oey_008,25,oey,16201,1
oey_009,25,oey,18000,1
oey_010,25,oey,21600,1
oey_011,25,oey,23400,1
oey_012,25,oey,25200,1
oey_013,25,oey,27000,1
oey_014,25,oey,28800,1
oey_015,25,oey,32402,1
oey_016,25,oey,34202,1
oey_017,25,oey,36002,1
oey_018,25,oey,37802,1
oey_019,25,oey,39602,1
oey_020,25,oey,43202,1
oey_021,26,oey,45002,1
oey_022,26,oey,46803,1
oey_023,27,oey,48602,1
oey_024,27,oey,50402,1
oey_025,28,oey,54002,1
oey_026,31,oey,66602,1
oey_027,31,oey,68402,1
oey_028,33,oey,77400,1
oey_029,34,oey,81000,1
oey_030,35,oey,82801,1
oey_031,35,oey,86400,1
oey_032,36,oey,88200,1
oey_033,36,oey,90000,1
oey_034,37,oey,91800,1
oey_035,37,oey,93600,1
oey_036,38,oey,97200,1
oey_037,38,oey,99001,1
oey_038,39,oey,100801,1
oey_039,39,oey,102601,1
oey_040,40,oey,104400,1
oey_041,40,oey,108000,1
oey_042,40,oey,109801,1
oey_043,40,oey,111600,1
oey_044,40,oey,113400,1
oey_045,40,oey,115200,1
oey_046,40,oey,118802,1
oey_047,40,oey,120602,1
oey_048,40,oey,122402,1
oey_049,40,oey,124202,1
oey_050,40,oey,126002,1
oey_051,40,oey,129602,1
oey_052,40,oey,131402,1
oey_053,40,oey,133202,1
oey_054,40,oey,135003,1
oey_055,40,oey,136802,1
oey_056,40,oey,140402,1
oey_057,40,oey,153002,1
oey_058,40,oey,154802,1
oey_059,40,oey,163800,1
oey_060,40,oey,167400,1
oey_061,40,oey,169200,1
oey_062,40,oey,172801,1
oey_063,40,oey,174601,1
oey_064,40,oey,176400,1
oey_065,40,oey,178200,1
oey_066,40,oey,180001,1
oey_067,40,oey,183601,1
oey_068,40,oey,185400,1
oey_069,40,oey,187201,1
oey_070,40,oey,189001,1
oey_071,40,oey,190801,1
oey_072,40,oey,194401,1
oey_073,39,oey,196201,1
oey_074,39,oey,198000,1
oey_075,38,oey,199800,1
oey_076,38,oey,201600,1
oey_077,37,oey,205201,1
oey_078,37,oey,207001,1
oey_079,36,oey,208801,1
oey_080,36,oey,210601,1
oey_081,35,oey,212400,1
oey_082,35,oey,216000,1
oey_083,35,oey,217800,1
oey_084,35,oey,219600,1
oey_085,35,oey,221402,1
oey_086,35,oey,223203,1
oey_087,35,oey,226802,1
oey_088,35,oey,239402,1
oey_089,35,oey,241202,1
oey_090,35,oey,250201,1
oey_091,35,oey,253800,1
oey_092,35,oey,255601,1
oey_093,35,oey,259201,1
oey_094,34,oey,261001,1
oey_095,34,oey,262801,1
oey_096,33,oey,264601,1
oey_097,33,oey,266400,1
oey_098,32,oey,270000,1
oey_099,32,oey,271800,1
oey_100,31,oey,273600,1
oey_101,31,oey,275400,1
oey_102,30,oey,277202,1
oey_103,30,oey,280801,1
oey_104,30,oey,282600,1
oey_105,30,oey,284400,1
oey_106,30,oey,286200,1
oey_107,30,oey,288000,1
oey_108,30,oey,291602,1
oey_109,30,oey,293402,1
oey_110,30,oey,295202,1
oey_111,30,oey,297002,1
oey_112,30,oey,298802,1
oey_113,30,oey,302402,1
oey_114,30,oey,304202,1
oey_115,30,oey,306002,1
ogw_000,30,ogw,0,1
ogw_001,31,ogw,1799,1
ogw_002,31,ogw,3600,1
ogw_003,32,ogw,5402,1
ogw_004,32,ogw,7200,1
ogw_005,33,ogw,10800,1
ogw_006,33,ogw,12600,1
ogw_007,34,ogw,14400,1
ogw_008,34,ogw,16199,1
ogw_009,35,ogw,18000,1
ogw_010,35,ogw,21600,1
ogw_011,35,ogw,23401,1
ogw_012,35,ogw,25201,1
ogw_013,35,ogw,27000,1
ogw_014,35,ogw,28800,1
ogw_015,35,ogw,32401,1
ogw_016,35,ogw,34202,1
ogw_017,35,ogw,36001,1
ogw_018,35,ogw,37801,1
ogw_019,35,ogw,39601,1
ogw_020,35,ogw,43202,1
ogw_021,36,ogw,45001,1
ogw_022,36,ogw,46801,1
ogw_023,37,ogw,48602,1
ogw_024,37,ogw,50401,1
ogw_025,38,ogw,54001,1
ogw_026,38,ogw,55801,1
ogw_027,39,ogw,57603,1
ogw_028,39,ogw,59401,1
ogw_029,40,ogw,61201,1
ogw_030,41,ogw,64801,1
ogw_031,42,ogw,66602,1
ogw_032,43,ogw,68401,1
ogw_033,43,ogw,70201,1
ogw_034,44,ogw,72002,1
ogw_035,46,ogw,75602,1
ogw_036,47,ogw,77400,1
ogw_037,48,ogw,79201,1
ogw_038,48,ogw,81000,1
ogw_039,49,ogw,82800,1
ogw_040,51,ogw,86400,1
ogw_041,52,ogw,88200,1
ogw_042,53,ogw,90000,1
ogw_043,53,ogw,91800,1
ogw_044,54,ogw,93600,1
ogw_045,56,ogw,97200,1
ogw_046,57,ogw,99000,1
ogw_047,58,ogw,100800,1
ogw_048,58,ogw,102600,1
ogw_049,59,ogw,104400,1
ogw_050,61,ogw,108000,1
ogw_051,62,ogw,109800,1
ogw_052,63,ogw,111600,1
ogw_053,63,ogw,113400,1
ogw_054,64,ogw,115200,1
ogw_055,66,ogw,118801,1
ogw_056,67,ogw,120601,1
ogw_057,68,ogw,122401,1
ogw_058,68,ogw,124202,1
ogw_059,69,ogw,126001,1
ogw_060,71,ogw,129601,1
ogw_061,73,ogw,131403,1
ogw_062,74,ogw,133202,1
ogw_063,75,ogw,135001,1
ogw_064,76,ogw,136801,1
ogw_065,79,ogw,140401,1
ogw_066,80,ogw,142202,1
ogw_067,81,ogw,144001,1
ogw_068,83,ogw,145801,1
ogw_069,84,ogw,147602,1
ogw_070,86,ogw,151201,1
ogw_071,87,ogw,153001,1
ogw_072,88,ogw,154801,1
ogw_073,88,ogw,156602,1
ogw_074,89,ogw,158401,1
ogw_075,91,ogw,161999,1
ogw_076,92,ogw,163800,1
ogw_077,93,ogw,165602,1
ogw_078,93,ogw,167399,1
ogw_079,94,ogw,169200,1
ogw_080,95,ogw,172800,1
ogw_081,96,ogw,174600,1
ogw_082,96,ogw,176400,1
ogw_083,97,ogw,178200,1
ogw_084,97,ogw,180000,1
ogw_085,98,ogw,183600,1
ogw_086,98,ogw,185401,1
ogw_087,99,ogw,187200,1
ogw_088,99,ogw,189000,1
ogw_089,100,ogw,190800,1
ogw_090,99,ogw,194400,1
ogw_091,98,ogw,196200,1
ogw_092,97,ogw,198000,1
ogw_093,97,ogw,199800,1
ogw_094,96,ogw,201600,1
ogw_095,94,ogw,205201,1
ogw_096,93,ogw,207001,1
ogw_097,92,ogw,208802,1
ogw_098,92,ogw,210601,1
ogw_099,91,ogw,212401,1
ogw_100,90,ogw,216001,1
ogw_101,89,ogw,217803,1
ogw_102,89,ogw,219601,1
ogw_103,88,ogw,221402,1
ogw_104,88,ogw,223202,1
ogw_105,87,ogw,226802,1
ogw_106,87,ogw,228601,1
ogw_107,86,ogw,230401,1
ogw_108,86,ogw,232202,1
ogw_109,85,ogw,234001,1
ogw_110,84,ogw,237601,1
ogw_111,83,ogw,239401,1
ogw_112,82,ogw,241202,1
ogw_113,82,ogw,243001,1
ogw_114,81,ogw,244801,1
ogw_115,79,ogw,248400,1
ogw_116,78,ogw,250200,1
ogw_117,77,ogw,251999,1
ogw_118,77,ogw,253800,1
ogw_119,76,ogw,255601,1
ogw_120,75,ogw,259200,1
ogw_121,74,ogw,261000,1
ogw_122,74,ogw,262800,1
ogw_123,73,ogw,264600,1
ogw_124,73,ogw,266399,1
ogw_125,72,ogw,270000,1
ogw_126,72,ogw,271800,1
ogw_127,71,ogw,273601,1
ogw_128,71,ogw,275400,1
ogw_129,70,ogw,277200,1
ogw_130,69,ogw,280799,1
ogw_131,68,ogw,282600,1
ogw_132,67,ogw,284400,1
ogw_133,67,ogw,286200,1
ogw_134,66,ogw,288000,1
ogw_135,64,ogw,291601,1
ogw_136,63,ogw,293402,1
ogw_137,62,ogw,295201,1
ogw_138,62,ogw,297001,1
ogw_139,61,ogw,298802,1
ogw_140,60,ogw,302402,1
ogw_141,59,ogw,304201,1
ogw_142,59,ogw,306001,1
ogw_143,58,ogw,307803,1
ogw_144,58,ogw,309601,1
ogw_145,57,ogw,313202,1
ogw_146,57,ogw,315001,1
ogw_147,56,ogw,316802,1
ogw_148,56,ogw,318601,1
ogw_149,55,ogw,320401,1
ogw_150,55,ogw,324001,1
ogw_151,54,ogw,325802,1
ogw_152,54,ogw,327601,1
ogw_153,53,ogw,329401,1
ogw_154,53,ogw,331202,1
ogw_155,52,ogw,334800,1
ogw_156,52,ogw,336600,1
ogw_157,51,ogw,338400,1
ogw_158,51,ogw,340200,1
ogw_159,50,ogw,342000,1
ogw_160,50,ogw,345600,1
ogw_161,49,ogw,347400,1
ogw_162,49,ogw,349200,1
ogw_163,48,ogw,351000,1
ogw_164,48,ogw,352800,1
ogw_165,47,ogw,356400,1
ogw_166,47,ogw,358200,1
ogw_167,46,ogw,360002,1
ogw_168,46,ogw,361800,1
ogw_169,45,ogw,363601,1
ogw_170,45,ogw,367200,1
ogw_171,44,ogw,369000,1
ogw_172,44,ogw,370799,1
ogw_173,43,ogw,372600,1
ogw_174,43,ogw,374400,1
ogw_175,42,ogw,378003,1
ogw_176,42,ogw,379802,1
ogw_177,41,ogw,381601,1
ogw_178,41,ogw,383402,1
ogw_179,40,ogw,385201,1
ogw_180,40,ogw,388802,1
ogw_181,39,ogw,390601,1
ogw_182,39,ogw,392402,1
ogw_183,38,ogw,394201,1
ogw_184,38,ogw,396003,1
ogw_185,37,ogw,399601,1
ogw_186,37,ogw,401401,1
ogw_187,36,ogw,403201,1
ogw_188,36,ogw,405001,1
ogw_189,35,ogw,406802,1
ogw_190,35,ogw,410401,1
ogw_191,34,ogw,412202,1
ogw_192,34,ogw,414001,1
ogw_193,33,ogw,415802,1
ogw_194,33,ogw,417601,1
ogw_195,32,ogw,421200,1
ogw_196,32,ogw,423000,1
ogw_197,31,ogw,424800,1
ogw_198,31,ogw,426600,1
ogw_199,30,ogw,428400,1
ogw_200,30,ogw,431999,1
ogw_201,30,ogw,433801,1
ogw_202,30,ogw,435600,1
ogw_203,30,ogw,437400,1
ogw_204,30,ogw,439200,1
ogw_205,30,ogw,442800,1
ogw_206,30,ogw,444600,1
ogw_207,30,ogw,446399,1
ogw_208,30,ogw,448200,1
ogw_209,30,ogw,450002,1
ogw_210,30,ogw,453600,1
ogw_211,30,ogw,455400,1
ogw_212,30,ogw,457200,1
ogw_213,30,ogw,459000,1
ogw_214,30,ogw,460800,1
ogw_215,30,ogw,464402,1
ogw_216,30,ogw,466201,1
ogw_217,30,ogw,468001,1
ogw_218,30,ogw,469801,1
ogw_219,30,ogw,471601,1
ogw_220,30,ogw,475200,1
ogw_221,29,ogw,477001,1
ogw_222,29,ogw,478802,1
ogw_223,28,ogw,480601,1
ogw_224,28,ogw,482402,1
ogw_225,27,ogw,486001,1
ogw_226,27,ogw,487802,1
ogw_227,26,ogw,489601,1
ogw_228,26,ogw,491402,1
ogw_229,25,ogw,493201,1
ogw_230,25,ogw,496802,1
ogw_231,25,ogw,498601,1
ogw_232,25,ogw,500401,1
ogw_233,25,ogw,502201,1
ogw_234,25,ogw,504001,1
ogw_235,25,ogw,507600,1
ogw_236,25,ogw,509400,1
ogw_237,25,ogw,511200,1
ogw_238,25,ogw,513000,1
ogw_239,25,ogw,514800,1
ogw_240,25,ogw,518400,1
ogw_241,24,ogw,520202,1
ogw_242,24,ogw,522000,1
ogw_243,23,ogw,523801,1
ogw_244,23,ogw,525600,1
ogw_245,22,ogw,529200,1
ogw_246,22,ogw,531000,1
ogw_247,21,ogw,532800,1
ogw_248,21,ogw,534600,1
ogw_249,20,ogw,536400,1
ogw_250,20,ogw,540000,1
ogw_251,20,ogw,541800,1
ogw_252,20,ogw,543600,1
ogw_253,20,ogw,547200,1
ogw_254,20,ogw,550801,1
ogw_255,20,ogw,552601,1
ogw_256,20,ogw,554404,1
ogw_257,20,ogw,556201,1
ogw_258,20,ogw,558002,1
ogw_259,20,ogw,561601,1
ogw_260,20,ogw,563400,1
ogw_261,20,ogw,565200,1
ogw_262,20,ogw,567002,1
ogw_263,20,ogw,568801,1
ogw_264,20,ogw,572403,1
ogw_265,20,ogw,574201,1
ogw_266,20,ogw,576001,1
ogw_267,20,ogw,577802,1
ogw_268,20,ogw,579601,1
ohj_000,30,ohj,0,1
ohj_001,31,ohj,1800,1
ohj_002,31,ohj,3600,1
ohj_003,32,ohj,5399,1
ohj_004,32,ohj,7200,1
ohj_005,33,ohj,10801,1
ohj_006,33,ohj,12601,1
ohj_007,34,ohj,14401,1
ohj_008,34,ohj,16201,1
ohj_009,35,ohj,18001,1
ohj_010,36,ohj,21601,1
ohj_011,37,ohj,23401,1
ohj_012,38,ohj,25201,1
ohj_013,38,ohj,27001,1
ohj_014,39,ohj,28801,1
ohj_015,41,ohj,32401,1
ohj_016,42,ohj,34201,1
ohj_017,43,ohj,36001,1
ohj_018,43,ohj,37801,1
ohj_019,44,ohj,39601,1
ohj_020,45,ohj,43202,1
ohj_021,45,ohj,45001,1
ohj_022,45,ohj,46801,1
ohj_023,45,ohj,48601,1
ohj_024,45,ohj,50401,1
ohj_025,45,ohj,53999,1
ohj_026,45,ohj,55800,1
ohj_027,45,ohj,57599,1
ohj_028,45,ohj,59399,1
ohj_029,45,ohj,61200,1
ohj_030,46,ohj,64799,1
ohj_031,47,ohj,66600,1
ohj_032,48,ohj,68400,1
ohj_033,48,ohj,70200,1
ohj_034,49,ohj,71999,1
ohj_035,51,ohj,75599,1
ohj_036,52,ohj,77399,1
ohj_037,53,ohj,79200,1
ohj_038,53,ohj,81000,1
ohj_039,54,ohj,82799,1
ohj_040,55,ohj,86400,1
ohj_041,55,ohj,88200,1
ohj_042,55,ohj,89999,1
ohj_043,55,ohj,91800,1
ohj_044,55,ohj,93600,1
ohj_045,55,ohj,97201,1
ohj_046,55,ohj,99001,1
ohj_047,55,ohj,100801,1
ohj_048,55,ohj,102601,1
ohj_049,55,ohj,104401,1
ohj_050,55,ohj,108001,1
ohj_051,56,ohj,109801,1
ohj_052,56,ohj,111601,1
ohj_053,57,ohj,113401,1
ohj_054,57,ohj,115201,1
ohj_055,58,ohj,118801,1
ohj_056,58,ohj,120601,1
ohj_057,59,ohj,122401,1
ohj_058,59,ohj,124201,1
ohj_059,60,ohj,126001,1
ohj_060,61,ohj,129602,1
ohj_061,62,ohj,131401,1
ohj_062,63,ohj,133201,1
ohj_063,63,ohj,135001,1
ohj_064,64,ohj,136801,1
ohj_065,66,ohj,140399,1
ohj_066,67,ohj,142199,1
ohj_067,68,ohj,144000,1
ohj_068,68,ohj,145799,1
ohj_069,69,ohj,147600,1
ohj_070,71,ohj,151199,1
ohj_071,72,ohj,153000,1
ohj_072,73,ohj,154799,1
ohj_073,73,ohj,156599,1
ohj_074,74,ohj,158399,1
ohj_075,76,ohj,161999,1
ohj_076,77,ohj,163800,1
ohj_077,78,ohj,165600,1
ohj_078,78,ohj,167400,1
ohj_079,79,ohj,169200,1
ohj_080,81,ohj,172800,1
ohj_081,82,ohj,174600,1
ohj_082,83,ohj,176400,1
ohj_083,83,ohj,178200,1
ohj_084,84,ohj,180000,1
ohj_085,88,ohj,187199,1
ohj_086,88,ohj,188999,1
ohj_087,89,ohj,190799,1
ohj_088,91,ohj,194399,1
ojv_000,30,ojv,0,1
ojv_001,30,ojv,1801,1
ojv_002,30,ojv,3600,1
ojv_003,30,ojv,5400,1
ojv_004,30,ojv,7200,1
ojv_005,30,ojv,10800,1
ojv_006,30,ojv,12600,1
ojv_007,30,ojv,14400,1
ojv_008,30,ojv,16200,1
ojv_009,30,ojv,18000,1
ojv_010,30,ojv,21600,1
ojv_011,29,ojv,23400,1
ojv_012,29,ojv,25200,1
ojv_013,28,ojv,27000,1
ojv_014,28,ojv,28800,1
ojv_015,27,ojv,32398,1
ojv_016,27,ojv,34198,1
ojv_017,26,ojv,35998,1
ojv_018,26,ojv,37799,1
ojv_019,25,ojv,39598,1
ojv_020,25,ojv,43199,1
ojv_021,25,ojv,44998,1
ojv_022,25,ojv,46798,1
ojv_023,25,ojv,48598,1
ojv_024,25,ojv,50399,1
ojv_025,25,ojv,53999,1
ojv_026,25,ojv,55799,1
ojv_027,25,ojv,57600,1
ojv_028,25,ojv,59400,1
ojv_029,25,ojv,61200,1
ojv_030,25,ojv,64799,1
ojv_031,25,ojv,66599,1
ojv_032,25,ojv,68398,1
ojv_033,25,ojv,70199,1
ojv_034,25,ojv,71999,1
ojv_035,25,ojv,75600,1
ojv_036,25,ojv,77398,1
ojv_037,25,ojv,79198,1
ojv_038,25,ojv,80998,1
ojv_039,25,ojv,82799,1
ojv_040,25,ojv,86399,1
ojv_041,26,ojv,88200,1
ojv_042,26,ojv,89999,1
ojv_043,27,ojv,91798,1
ojv_044,27,ojv,93598,1
ojv_045,28,ojv,97198,1
ojv_046,28,ojv,98998,1
ojv_047,29,ojv,100798,1
ojv_048,29,ojv,102600,1
ojv_049,30,ojv,104400,1
ojv_050,30,ojv,108000,1
ojv_051,30,ojv,109800,1
ojv_052,30,ojv,111600,1
ojv_053,30,ojv,113400,1
ojv_054,30,ojv,115200,1
ojv_055,30,ojv,118799,1
ojv_056,30,ojv,120598,1
ojv_057,30,ojv,122398,1
ojv_058,30,ojv,124199,1
ojv_059,30,ojv,125998,1
ojv_060,30,ojv,129598,1
ojv_061,30,ojv,131398,1
ojv_062,30,ojv,133198,1
ojv_063,30,ojv,134999,1
ojv_064,30,ojv,136799,1
ojv_065,30,ojv,140399,1
ojv_066,30,ojv,142199,1
ojv_067,30,ojv,143999,1
ojv_068,30,ojv,145798,1
ojv_069,30,ojv,147598,1
ojv_070,30,ojv,151198,1
ojv_071,31,ojv,152998,1
ojv_072,31,ojv,154799,1
ojv_073,32,ojv,156598,1
ojv_074,32,ojv,158399,1
ojv_075,33,ojv,162000,1
ojv_076,33,ojv,163800,1
ojv_077,34,ojv,165600,1
ojv_078,34,ojv,167400,1
ojv_079,35,ojv,169200,1
ojv_080,35,ojv,172800,1
ojv_081,35,ojv,174600,1
ojv_082,35,ojv,176400,1
ojv_083,35,ojv,178200,1
ojv_084,35,ojv,180000,1
ojv_085,35,ojv,183600,1
ojv_086,35,ojv,185400,1
ojv_087,35,ojv,187200,1
ojv_088,35,ojv,189000,1
ojv_089,35,ojv,190800,1
ojv_090,35,ojv,194400,1
ojv_091,35,ojv,196200,1
ojv_092,35,ojv,198000,1
ojv_093,35,ojv,199800,1
ojv_094,35,ojv,201600,1
ojv_095,35,ojv,205198,1
ojv_096,35,ojv,206998,1
ojv_097,35,ojv,208799,1
ojv_098,35,ojv,210599,1
ojv_099,35,ojv,212398,1
ojv_100,35,ojv,215998,1
ojv_101,35,ojv,217798,1
ojv_102,35,ojv,219598,1
ojv_103,35,ojv,221398,1
ojv_104,35,ojv,223199,1
ojv_105,35,ojv,226799,1
ojv_106,35,ojv,228599,1
ojv_107,35,ojv,230398,1
ojv_108,35,ojv,232198,1
ojv_109,35,ojv,233998,1
ojv_110,35,ojv,237598,1
ojv_111,35,ojv,239398,1
ojv_112,35,ojv,241198,1
ojv_113,35,ojv,242998,1
ojv_114,35,ojv,244799,1
ojv_115,35,ojv,248400,1
ojv_116,35,ojv,250200,1
ojv_117,35,ojv,252000,1
ojv_118,35,ojv,253800,1
ojv_119,35,ojv,255600,1
ojv_120,35,ojv,259200,1
ojv_121,34,ojv,261000,1
ojv_122,34,ojv,262800,1
ojv_123,33,ojv,264600,1
ojv_124,33,ojv,266400,1
ojv_125,32,ojv,270000,1
ojv_126,32,ojv,271800,1
ojv_127,31,ojv,273600,1
ojv_128,31,ojv,275400,1
ojv_129,30,ojv,277200,1
ojv_130,30,ojv,280800,1
ojv_131,30,ojv,282600,1
ojv_132,30,ojv,284400,1
ojv_133,30,ojv,286200,1
ojv_134,30,ojv,288000,1
ojv_135,30,ojv,291598,1
ojv_136,30,ojv,293398,1
ojv_137,30,ojv,295198,1
ojv_138,30,ojv,296999,1
ojv_139,30,ojv,298798,1
ojv_140,30,ojv,302398,1
ojv_141,30,ojv,304198,1
ojv_142,30,ojv,305999,1
ojv_143,30,ojv,307799,1
ojv_144,30,ojv,309599,1
ojv_145,30,ojv,313199,1
ojv_146,30,ojv,314999,1
ojv_147,30,ojv,316798,1
ojv_148,30,ojv,318598,1
ojv_149,30,ojv,320399,1
ojv_150,30,ojv,323998,1
ojv_151,30,ojv,325799,1
ojv_152,30,ojv,327599,1
ojv_153,30,ojv,329398,1
ojv_154,30,ojv,331199,1
ojv_155,30,ojv,334800,1
ojv_156,30,ojv,336600,1
ojv_157,30,ojv,338400,1
ojv_158,30,ojv,340200,1
ojv_159,30,ojv,342000,1
ojv_160,30,ojv,345600,1
ojv_161,29,ojv,347400,1
ojv_162,29,ojv,349200,1
ojv_163,28,ojv,351000,1
ojv_164,28,ojv,352800,1
ojv_165,27,ojv,356400,1
ojv_166,27,ojv,358200,1
ojv_167,26,ojv,360000,1
ojv_168,26,ojv,361800,1
ojv_169,25,ojv,363600,1
ojv_170,25,ojv,367200,1
ojv_171,25,ojv,369000,1
ojv_172,25,ojv,370800,1
ojv_173,25,ojv,372600,1
ojv_174,25,ojv,374400,1
ojv_175,25,ojv,377999,1
ojv_176,25,ojv,379798,1
ojv_177,25,ojv,381598,1
ojv_178,25,ojv,383399,1
ojv_179,25,ojv,385199,1
ojv_180,25,ojv,388798,1
ojv_181,25,ojv,390598,1
ojv_182,25,ojv,392399,1
ojv_183,25,ojv,394199,1
ojv_184,25,ojv,395999,1
ojv_185,25,ojv,399599,1
ojv_186,25,ojv,401399,1
ojv_187,25,ojv,403198,1
ojv_188,25,ojv,404999,1
ojv_189,25,ojv,406798,1
ojv_190,25,ojv,410399,1
ojv_191,25,ojv,412198,1
ojv_192,25,ojv,413999,1
ojv_193,25,ojv,415798,1
ojv_194,25,ojv,417599,1
ojv_195,25,ojv,421199,1
ojv_196,25,ojv,422999,1
ojv_197,25,ojv,424799,1
ojv_198,25,ojv,426598,1
ojv_199,25,ojv,428398,1
ojv_200,25,ojv,431998,1
ojv_201,25,ojv,433798,1
ojv_202,25,ojv,435599,1
ojv_203,25,ojv,437399,1
ojv_204,25,ojv,439199,1
ojv_205,25,ojv,442798,1
ojv_206,25,ojv,444600,1
ojv_207,25,ojv,446400,1
ojv_208,25,ojv,448200,1
ojv_209,25,ojv,450000,1
ojv_210,25,ojv,453600,1
ojv_211,25,ojv,455400,1
ojv_212,25,ojv,457200,1
ojv_213,25,ojv,459000,1
ojv_214,25,ojv,460800,1
ojv_215,25,ojv,464398,1
ojv_216,25,ojv,466198,1
ojv_217,25,ojv,467998,1
ojv_218,25,ojv,469799,1
ojv_219,25,ojv,471599,1
ojv_220,25,ojv,475199,1
ojv_221,25,ojv,476998,1
ojv_222,25,ojv,478798,1
ojv_223,25,ojv,480598,1
ojv_224,25,ojv,482399,1
ojv_225,25,ojv,485998,1
ojv_226,25,ojv,487799,1
ojv_227,25,ojv,489598,1
ojv_228,25,ojv,491398,1
ojv_229,25,ojv,493198,1
ojv_230,25,ojv,496799,1
ojv_231,25,ojv,498598,1
ojv_232,25,ojv,500399,1
ojv_233,25,ojv,502198,1
ojv_234,25,ojv,503999,1
ojv_235,25,ojv,507600,1
ojv_236,25,ojv,509400,1
ojv_237,25,ojv,511200,1
ojv_238,25,ojv,513000,1
ojv_239,25,ojv,514800,1
ojv_240,25,ojv,518400,1
ojv_241,25,ojv,520200,1
ojv_242,25,ojv,522000,1
ojv_243,25,ojv,523800,1
ojv_244,25,ojv,525600,1
ojv_245,25,ojv,529200,1
ojv_246,25,ojv,531000,1
ojv_247,25,ojv,532800,1
ojv_248,25,ojv,534600,1
ojv_249,25,ojv,536401,1
ojv_250,25,ojv,540000,1
ojv_251,25,ojv,541800,1
ojv_252,25,ojv,543600,1
ojv_253,25,ojv,545400,1
ojv_254,25,ojv,547200,1
ojv_255,25,ojv,550800,1
ojv_256,25,ojv,552599,1
ojv_257,25,ojv,554398,1
ojv_258,25,ojv,556198,1
ojv_259,25,ojv,557999,1
ojv_260,25,ojv,561599,1
ojv_261,25,ojv,563399,1
ojv_262,25,ojv,565199,1
ojv_263,25,ojv,566999,1
ojv_264,25,ojv,568799,1
ojv_265,25,ojv,572398,1
ojv_266,25,ojv,574199,1
ojv_267,25,ojv,575999,1
ojv_268,25,ojv,577798,1
ojv_269,25,ojv,579598,1
ojv_270,25,ojv,583198,1
ojv_271,25,ojv,584999,1
ojv_272,25,ojv,586799,1
ojv_273,25,ojv,588598,1
ojv_274,25,ojv,590399,1
ojv_275,25,ojv,594000,1
ojv_276,25,ojv,595800,1
ojv_277,25,ojv,597600,1
ojv_278,25,ojv,599400,1
ojv_279,25,ojv,601200,1
ojv_280,25,ojv,604800,1
ojv_281,25,ojv,606600,1
ojv_282,25,ojv,608400,1
ojv_283,25,ojv,610200,1
ojv_284,25,ojv,612000,1
ojv_285,25,ojv,615600,1
ojv_286,25,ojv,617400,1
ojv_287,25,ojv,619200,1
ojv_288,25,ojv,621000,1
ojv_289,25,ojv,622800,1
ojv_290,25,ojv,626400,1
ojv_291,25,ojv,628200,1
ojv_292,25,ojv,630000,1
ojv_293,25,ojv,631800,1
